"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1110,"Precinct Committeeman LSL 044 - D","No choices defined"
1111,"Precinct Committeeman YRK 124 - R","No choices defined"
1112,"Precinct Committeeman D G 087 - D","No choices defined"
1113,"Precinct Committeeman D G 098 - R","No choices defined"
1114,"Precinct Committeeman YRK 123 - D","No choices defined"
1115,"Precinct Committeeman YRK 113 - D","No choices defined"
1116,"Precinct Committeeman YRK 083 - D","No choices defined"
1117,"Precinct Committeeman YRK 073 - D","No choices defined"
1118,"Precinct Committeeman YRK 103 - D","No choices defined"
1119,"Precinct Committeeman YRK 093 - D","No choices defined"
1120,"Precinct Committeeman YRK 033 - D","No choices defined"
1121,"Precinct Committeeman YRK 063 - D","No choices defined"
1122,"Precinct Committeeman YRK 053 - D","No choices defined"
1123,"Precinct Committeeman YRK 121 - D","No choices defined"
1124,"Precinct Committeeman YRK 001 - G","No choices defined"
1125,"County Board Member District 2, 4 Year Term - D","No choices defined"
1126,"Precinct Committeeman D G 047 - D","No choices defined"
1127,"Precinct Committeeman MLT 049 - R","No choices defined"
1128,"Precinct Committeeman WNF 036 - D","No choices defined"
1129,"Precinct Committeeman YRK 021 - R","No choices defined"
1130,"Precinct Committeeman YRK 122 - D","No choices defined"
1131,"Precinct Committeeman YRK 082 - D","No choices defined"
1132,"Precinct Committeeman YRK 072 - D","No choices defined"
1133,"Precinct Committeeman YRK 102 - D","No choices defined"
1134,"Precinct Committeeman YRK 092 - D","No choices defined"
1135,"Precinct Committeeman YRK 042 - D","No choices defined"
1136,"Precinct Committeeman YRK 032 - D","No choices defined"
1137,"Precinct Committeeman YRK 062 - D","No choices defined"
1138,"Precinct Committeeman D G 132 - D","No choices defined"
1139,"Precinct Committeeman YRK 006 - G","No choices defined"
1140,"Precinct Committeeman WYN 033 - D","No choices defined"
1141,"Precinct Committeeman MLT 108 - D","No choices defined"
1142,"Precinct Committeeman MLT 098 - D","No choices defined"
1143,"Precinct Committeeman MLT 068 - D","No choices defined"
1144,"Precinct Committeeman MLT 078 - D","No choices defined"
1145,"Precinct Committeeman MLT 064 - R","No choices defined"
1146,"Precinct Committeeman YRK 016 - R","No choices defined"
1147,"Precinct Committeeman YRK 026 - R","No choices defined"
1148,"Precinct Committeeman WYN 035 - D","No choices defined"
1149,"Precinct Committeeman ADD 017 - G","No choices defined"
1150,"Precinct Committeeman D G 023 - G","No choices defined"
1151,"Precinct Committeeman WYN 026 - D","No choices defined"
1152,"Precinct Committeeman ADD 017 - R","No choices defined"
1153,"Precinct Committeeman WYN 023 - D","No choices defined"
1154,"Precinct Committeeman D G 099 - D","No choices defined"
1155,"Precinct Committeeman YRK 124 - D","No choices defined"
1156,"Precinct Committeeman YRK 114 - D","No choices defined"
1157,"Precinct Committeeman YRK 084 - D","No choices defined"
1158,"Precinct Committeeman YRK 074 - D","No choices defined"
1159,"Precinct Committeeman YRK 104 - D","No choices defined"
1160,"Precinct Committeeman YRK 094 - D","No choices defined"
1161,"Precinct Committeeman YRK 044 - D","No choices defined"
1162,"Precinct Committeeman YRK 034 - D","No choices defined"
1163,"Precinct Committeeman YRK 064 - D","No choices defined"
1164,"Precinct Committeeman YRK 054 - D","No choices defined"
1165,"Precinct Committeeman YRK 004 - G","No choices defined"
1166,"Precinct Committeeman MLT 072 - R","No choices defined"
1167,"Precinct Committeeman YRK 055 - R","No choices defined"
1168,"Precinct Committeeman D G 097 - D","No choices defined"
1169,"Precinct Committeeman YRK 021 - D","No choices defined"
1170,"Precinct Committeeman MLT 099 - D","No choices defined"
1171,"Precinct Committeeman MLT 089 - D","No choices defined"
1172,"Precinct Committeeman YRK 001 - D","No choices defined"
1173,"Precinct Committeeman MLT 109 - D","No choices defined"
1174,"Precinct Committeeman MLT 059 - D","No choices defined"
1175,"Precinct Committeeman MLT 049 - D","No choices defined"
1176,"Precinct Committeeman ADD 021 - R","No choices defined"
1177,"Precinct Committeeman YRK 015 - G","No choices defined"
1178,"Precinct Committeeman YRK 054 - R","No choices defined"
1179,"Precinct Committeeman YRK 005 - R","No choices defined"
1180,"Precinct Committeeman MLT 103 - R","No choices defined"
1181,"Precinct Committeeman YRK 015 - R","No choices defined"
1182,"Precinct Committeeman ADD 008 - G","No choices defined"
1183,"Precinct Committeeman YRK 111 - D","No choices defined"
1184,"Precinct Committeeman ADD 006 - G","No choices defined"
1185,"Precinct Committeeman YRK 081 - D","No choices defined"
1186,"Precinct Committeeman ADD 026 - G","No choices defined"
1187,"Precinct Committeeman ADD 016 - G","No choices defined"
1188,"Precinct Committeeman MLT 104 - D","No choices defined"
1189,"Precinct Committeeman YRK 006 - D","No choices defined"
1190,"Precinct Committeeman MLT 084 - D","No choices defined"
1191,"Precinct Committeeman MLT 074 - D","No choices defined"
1192,"Precinct Committeeman ADD 028 - R","No choices defined"
1193,"Precinct Committeeman ADD 046 - R","No choices defined"
1194,"Precinct Committeeman ADD 016 - R","No choices defined"
1195,"Precinct Committeeman ADD 026 - R","No choices defined"
1196,"Precinct Committeeman YRK 064 - R","No choices defined"
1197,"Precinct Committeeman MLT 080 - R","No choices defined"
1198,"Precinct Committeeman ADD 057 - D","No choices defined"
1199,"Precinct Committeeman ADD 047 - D","No choices defined"
1200,"Precinct Committeeman ADD 037 - D","No choices defined"
1201,"Precinct Committeeman BLM 058 - D","No choices defined"
1202,"Precinct Committeeman ADD 007 - D","No choices defined"
1203,"Precinct Committeeman LSL 035 - D","No choices defined"
1204,"Precinct Committeeman YRK 023 - G","No choices defined"
1205,"Precinct Committeeman D G 046 - G","No choices defined"
1206,"Precinct Committeeman MLT 051 - R","No choices defined"
1207,"Precinct Committeeman YRK 003 - R","No choices defined"
1208,"Precinct Committeeman MLT 091 - R","No choices defined"
1209,"Precinct Committeeman D G 115 - R","No choices defined"
1210,"Precinct Committeeman ADD 040 - G","No choices defined"
1211,"Precinct Committeeman ADD 030 - G","No choices defined"
1212,"Precinct Committeeman ADD 020 - G","No choices defined"
1213,"Precinct Committeeman D G 076 - R","No choices defined"
1214,"Precinct Committeeman WYN 004 - D","No choices defined"
1215,"Precinct Committeeman ADD 050 - G","No choices defined"
1216,"Precinct Committeeman MLT 102 - D","No choices defined"
1217,"Precinct Committeeman MLT 092 - D","No choices defined"
1218,"Precinct Committeeman YRK 004 - D","No choices defined"
1219,"Precinct Committeeman MLT 052 - D","No choices defined"
1220,"Precinct Committeeman YRK 008 - G","No choices defined"
1221,"Precinct Committeeman ADD 030 - R","No choices defined"
1222,"Precinct Committeeman YRK 037 - R","No choices defined"
1223,"Precinct Committeeman YRK 028 - G","No choices defined"
1224,"Precinct Committeeman D G 131 - D","No choices defined"
1225,"Precinct Committeeman YRK 008 - R","No choices defined"
1226,"Precinct Committeeman MLT 096 - R","No choices defined"
1227,"Precinct Committeeman ADD 021 - D","No choices defined"
1228,"Precinct Committeeman ADD 041 - D","No choices defined"
1229,"Precinct Committeeman ADD 031 - D","No choices defined"
1230,"Precinct Committeeman BLM 062 - D","No choices defined"
1231,"Precinct Committeeman ADD 001 - D","No choices defined"
1232,"Precinct Committeeman BLM 072 - D","No choices defined"
1233,"Precinct Committeeman ADD 055 - G","No choices defined"
1234,"Precinct Committeeman D G 102 - D","No choices defined"
1235,"Precinct Committeeman YRK 015 - D","No choices defined"
1236,"Precinct Committeeman MLT 093 - D","No choices defined"
1237,"Precinct Committeeman YRK 005 - D","No choices defined"
1238,"Precinct Committeeman MLT 053 - D","No choices defined"
1239,"Precinct Committeeman WYN 034 - D","No choices defined"
1240,"Precinct Committeeman ADD 025 - R","No choices defined"
1241,"Precinct Committeeman YRK 095 - R","No choices defined"
1242,"Precinct Committeeman ADD 058 - D","No choices defined"
1243,"Precinct Committeeman ADD 048 - D","No choices defined"
1244,"Precinct Committeeman ADD 028 - D","No choices defined"
1245,"Judge of the Circuit Court, 18th Judicial Circuit - D (Fawell)","No choices defined"
1246,"Precinct Committeeman ADD 056 - D","No choices defined"
1247,"Precinct Committeeman ADD 046 - D","No choices defined"
1248,"Precinct Committeeman BLM 067 - D","No choices defined"
1249,"Precinct Committeeman BLM 057 - D","No choices defined"
1250,"Precinct Committeeman MLT 100 - D","No choices defined"
1251,"Precinct Committeeman YRK 002 - D","No choices defined"
1252,"Precinct Committeeman MLT 050 - D","No choices defined"
1253,"Precinct Committeeman MLT 070 - D","No choices defined"
1254,"Precinct Committeeman WYN 024 - D","No choices defined"
1255,"Precinct Committeeman D G 025 - G","No choices defined"
1256,"Precinct Committeeman LSL 019 - D","No choices defined"
1257,"Precinct Committeeman WYN 005 - D","No choices defined"
1258,"Precinct Committeeman YRK 041 - D","No choices defined"
1259,"Precinct Committeeman ADD 029 - G","No choices defined"
1260,"Precinct Committeeman ADD 009 - G","No choices defined"
1261,"Precinct Committeeman D G 071 - D","No choices defined"
1262,"Precinct Committeeman YRK 023 - D","No choices defined"
1263,"Precinct Committeeman YRK 013 - D","No choices defined"
1264,"Precinct Committeeman MLT 101 - D","No choices defined"
1265,"Precinct Committeeman MLT 091 - D","No choices defined"
1266,"Precinct Committeeman YRK 003 - D","No choices defined"
1267,"Precinct Committeeman MLT 061 - D","No choices defined"
1268,"Precinct Committeeman MLT 051 - D","No choices defined"
1269,"Precinct Committeeman MLT 081 - D","No choices defined"
1270,"Precinct Committeeman MLT 071 - D","No choices defined"
1271,"Precinct Committeeman YRK 017 - G","No choices defined"
1272,"Precinct Committeeman D G 066 - D","No choices defined"
1273,"Precinct Committeeman LSL 050 - R","No choices defined"
1274,"Precinct Committeeman D G 086 - D","No choices defined"
1275,"Precinct Committeeman D G 076 - D","No choices defined"
1276,"Precinct Committeeman D G 022 - G","No choices defined"
1277,"Precinct Committeeman D G 046 - D","No choices defined"
1278,"Precinct Committeeman MLT 085 - R","No choices defined"
1279,"Precinct Committeeman MLT 095 - R","No choices defined"
1280,"Precinct Committeeman ADD 060 - D","No choices defined"
1281,"Precinct Committeeman ADD 020 - D","No choices defined"
1282,"Precinct Committeeman ADD 010 - D","No choices defined"
1283,"Precinct Committeeman ADD 030 - D","No choices defined"
1284,"Precinct Committeeman BLM 061 - D","No choices defined"
1285,"Precinct Committeeman BLM 051 - D","No choices defined"
1286,"Precinct Committeeman BLM 071 - D","No choices defined"
1287,"Precinct Committeeman D G 022 - R","No choices defined"
1288,"Precinct Committeeman D G 072 - R","No choices defined"
1289,"Precinct Committeeman D G 117 - D","No choices defined"
1290,"Precinct Committeeman YRK 028 - D","No choices defined"
1291,"Precinct Committeeman YRK 018 - D","No choices defined"
1292,"Precinct Committeeman D G 127 - D","No choices defined"
1293,"Precinct Committeeman MLT 106 - D","No choices defined"
1294,"Precinct Committeeman MLT 096 - D","No choices defined"
1295,"Precinct Committeeman YRK 008 - D","No choices defined"
1296,"Precinct Committeeman MLT 056 - D","No choices defined"
1297,"Precinct Committeeman D G 043 - G","No choices defined"
1298,"Precinct Committeeman YRK 036 - D","No choices defined"
1299,"Precinct Committeeman ADD 004 - G","No choices defined"
1300,"Precinct Committeeman NAP 031 - R","No choices defined"
1301,"Precinct Committeeman NAP 061 - R","No choices defined"
1302,"Precinct Committeeman ADD 055 - D","No choices defined"
1303,"Precinct Committeeman D G 027 - R","No choices defined"
1304,"Precinct Committeeman ADD 025 - D","No choices defined"
1305,"Precinct Committeeman ADD 015 - D","No choices defined"
1306,"Precinct Committeeman ADD 035 - D","No choices defined"
1307,"Precinct Committeeman BLM 066 - D","No choices defined"
1308,"Precinct Committeeman ADD 005 - D","No choices defined"
1309,"Precinct Committeeman D G 063 - R","No choices defined"
1310,"Precinct Committeeman D G 093 - R","No choices defined"
1311,"Precinct Committeeman D G 074 - D","No choices defined"
1312,"Precinct Committeeman D G 024 - D","No choices defined"
1313,"Precinct Committeeman D G 034 - D","No choices defined"
1314,"Precinct Committeeman NAP 058 - R","No choices defined"
1315,"Precinct Committeeman ADD 061 - D","No choices defined"
1316,"Precinct Committeeman NAP 048 - R","No choices defined"
1317,"Precinct Committeeman D G 011 - D","No choices defined"
1318,"Precinct Committeeman D G 130 - R","No choices defined"
1319,"Precinct Committeeman ADD 052 - D","No choices defined"
1320,"Precinct Committeeman D G 037 - D","No choices defined"
1321,"Precinct Committeeman ADD 022 - D","No choices defined"
1322,"Precinct Committeeman ADD 012 - D","No choices defined"
1323,"Precinct Committeeman ADD 042 - D","No choices defined"
1324,"Precinct Committeeman BLM 053 - D","No choices defined"
1325,"Precinct Committeeman ADD 002 - D","No choices defined"
1326,"Precinct Committeeman D G 060 - R","No choices defined"
1327,"Precinct Committeeman D G 090 - R","No choices defined"
1328,"Precinct Committeeman D G 119 - D","No choices defined"
1329,"Precinct Committeeman D G 109 - D","No choices defined"
1330,"Precinct Committeeman NAP 015 - R","No choices defined"
1331,"Precinct Committeeman NAP 025 - R","No choices defined"
1332,"Precinct Committeeman NAP 055 - R","No choices defined"
1333,"Precinct Committeeman NAP 065 - R","No choices defined"
1334,"Precinct Committeeman NAP 035 - R","No choices defined"
1335,"Precinct Committeeman NAP 045 - R","No choices defined"
1336,"Precinct Committeeman NAP 012 - R","No choices defined"
1337,"Precinct Committeeman D G 065 - D","No choices defined"
1338,"Precinct Committeeman D G 055 - D","No choices defined"
1339,"Precinct Committeeman D G 085 - D","No choices defined"
1340,"Precinct Committeeman D G 075 - D","No choices defined"
1341,"Precinct Committeeman D G 045 - D","No choices defined"
1342,"Precinct Committeeman D G 041 - D","No choices defined"
1343,"Precinct Committeeman ADD 059 - D","No choices defined"
1344,"Precinct Committeeman ADD 049 - D","No choices defined"
1345,"Precinct Committeeman ADD 009 - D","No choices defined"
1346,"Precinct Committeeman ADD 039 - D","No choices defined"
1347,"Precinct Committeeman BLM 050 - D","No choices defined"
1348,"Precinct Committeeman D G 041 - R","No choices defined"
1349,"Precinct Committeeman ADD 013 - G","No choices defined"
1350,"Precinct Committeeman D G 051 - R","No choices defined"
1351,"Precinct Committeeman D G 061 - R","No choices defined"
1352,"Precinct Committeeman YRK 027 - D","No choices defined"
1353,"Precinct Committeeman YRK 017 - D","No choices defined"
1354,"Precinct Committeeman MLT 095 - D","No choices defined"
1355,"Precinct Committeeman MLT 065 - D","No choices defined"
1356,"Precinct Committeeman MLT 055 - D","No choices defined"
1357,"Precinct Committeeman MLT 085 - D","No choices defined"
1358,"Precinct Committeeman MLT 075 - D","No choices defined"
1359,"Precinct Committeeman D G 052 - D","No choices defined"
1360,"Precinct Committeeman D G 072 - D","No choices defined"
1361,"Precinct Committeeman D G 022 - D","No choices defined"
1362,"Precinct Committeeman NAP 020 - R","No choices defined"
1363,"Precinct Committeeman D G 032 - D","No choices defined"
1364,"Precinct Committeeman NAP 040 - R","No choices defined"
1365,"Precinct Committeeman NAP 050 - R","No choices defined"
1366,"Precinct Committeeman LSL 012 - R","No choices defined"
1367,"Precinct Committeeman ADD 054 - D","No choices defined"
1368,"Precinct Committeeman ADD 024 - D","No choices defined"
1369,"Precinct Committeeman ADD 014 - D","No choices defined"
1370,"Precinct Committeeman ADD 044 - D","No choices defined"
1371,"Precinct Committeeman ADD 034 - D","No choices defined"
1372,"Precinct Committeeman BLM 065 - D","No choices defined"
1373,"Precinct Committeeman BLM 055 - D","No choices defined"
1374,"Precinct Committeeman ADD 004 - D","No choices defined"
1375,"Precinct Committeeman YRK 002 - G","No choices defined"
1376,"Precinct Committeeman LSL 013 - D","No choices defined"
1377,"Precinct Committeeman LSL 003 - D","No choices defined"
1378,"Precinct Committeeman NAP 051 - D","No choices defined"
1379,"Precinct Committeeman NAP 041 - D","No choices defined"
1380,"Precinct Committeeman NAP 061 - D","No choices defined"
1381,"Precinct Committeeman NAP 011 - D","No choices defined"
1382,"Precinct Committeeman NAP 001 - D","No choices defined"
1383,"Precinct Committeeman NAP 031 - D","No choices defined"
1384,"Precinct Committeeman NAP 021 - D","No choices defined"
1385,"Precinct Committeeman WYN 036 - D","No choices defined"
1386,"Precinct Committeeman D G 103 - D","No choices defined"
1387,"Precinct Committeeman D G 093 - D","No choices defined"
1388,"Precinct Committeeman D G 063 - D","No choices defined"
1389,"Precinct Committeeman D G 083 - D","No choices defined"
1390,"Precinct Committeeman D G 073 - D","No choices defined"
1391,"Precinct Committeeman NAP 017 - R","No choices defined"
1392,"Precinct Committeeman NAP 027 - R","No choices defined"
1393,"Precinct Committeeman D G 033 - D","No choices defined"
1394,"Precinct Committeeman MLT 086 - D","No choices defined"
1395,"Precinct Committeeman NAP 047 - R","No choices defined"
1396,"Precinct Committeeman D G 039 - R","No choices defined"
1397,"Precinct Committeeman D G 069 - R","No choices defined"
1398,"Precinct Committeeman D G 059 - R","No choices defined"
1399,"Precinct Committeeman D G 130 - D","No choices defined"
1400,"Precinct Committeeman NAP 048 - D","No choices defined"
1401,"Precinct Committeeman NAP 038 - D","No choices defined"
1402,"Precinct Committeeman LSL 018 - D","No choices defined"
1403,"Precinct Committeeman YRK 058 - D","No choices defined"
1404,"Precinct Committeeman D G 060 - D","No choices defined"
1405,"Precinct Committeeman D G 080 - D","No choices defined"
1406,"Precinct Committeeman D G 070 - D","No choices defined"
1407,"Precinct Committeeman D G 020 - D","No choices defined"
1408,"Precinct Committeeman NAP 024 - R","No choices defined"
1409,"Precinct Committeeman D G 030 - D","No choices defined"
1410,"Precinct Committeeman NAP 004 - R","No choices defined"
1411,"Precinct Committeeman NAP 064 - R","No choices defined"
1412,"Precinct Committeeman NAP 034 - R","No choices defined"
1413,"Precinct Committeeman LSL 006 - R","No choices defined"
1414,"Precinct Committeeman D G 134 - R","No choices defined"
1415,"Precinct Committeeman D G 114 - R","No choices defined"
1416,"Precinct Committeeman NAP 059 - R","No choices defined"
1417,"Precinct Committeeman LSL 044 - R","No choices defined"
1418,"County Treasurer - D","No choices defined"
1419,"Precinct Committeeman YRK 035 - G","No choices defined"
1420,"Precinct Committeeman LSL 007 - D","No choices defined"
1421,"Precinct Committeeman NAP 025 - D","No choices defined"
1422,"Precinct Committeeman NAP 015 - D","No choices defined"
1423,"DuPage County Regional Superintendent of Schools - D*","No choices defined"
1424,"Precinct Committeeman D G 113 - D","No choices defined"
1425,"Precinct Committeeman D G 133 - D","No choices defined"
1426,"DuPage County Forest Preserve President - D","No choices defined"
1427,"Precinct Committeeman D G 101 - D","No choices defined"
1428,"Precinct Committeeman D G 091 - D","No choices defined"
1429,"Precinct Committeeman D G 061 - D","No choices defined"
1430,"Precinct Committeeman D G 023 - D","No choices defined"
1431,"Precinct Committeeman NAP 029 - R","No choices defined"
1432,"Precinct Committeeman D G 031 - D","No choices defined"
1433,"Precinct Committeeman YRK 034 - G","No choices defined"
1434,"Precinct Committeeman NAP 069 - R","No choices defined"
1435,"Precinct Committeeman LSL 001 - R","No choices defined"
1436,"Precinct Committeeman ADD 063 - D","No choices defined"
1437,"Precinct Committeeman ADD 053 - D","No choices defined"
1438,"Precinct Committeeman D G 014 - D","No choices defined"
1439,"Precinct Committeeman ADD 043 - D","No choices defined"
1440,"Precinct Committeeman BLM 054 - D","No choices defined"
1441,"Precinct Committeeman ADD 003 - D","No choices defined"
1442,"Precinct Committeeman D G 067 - R","No choices defined"
1443,"Precinct Committeeman D G 057 - R","No choices defined"
1444,"Precinct Committeeman LSL 012 - D","No choices defined"
1445,"Precinct Committeeman LSL 002 - D","No choices defined"
1446,"Precinct Committeeman NAP 050 - D","No choices defined"
1447,"Precinct Committeeman NAP 060 - D","No choices defined"
1448,"Precinct Committeeman D G 112 - D","No choices defined"
1449,"Precinct Committeeman NAP 030 - D","No choices defined"
1450,"Precinct Committeeman D G 098 - D","No choices defined"
1451,"Precinct Committeeman LSL 020 - D","No choices defined"
1452,"Precinct Committeeman D G 048 - D","No choices defined"
1453,"Precinct Committeeman D G 078 - D","No choices defined"
1454,"Precinct Committeeman D G 028 - D","No choices defined"
1455,"Precinct Committeeman NAP 006 - R","No choices defined"
1456,"Precinct Committeeman NAP 056 - R","No choices defined"
1457,"Precinct Committeeman NAP 046 - R","No choices defined"
1458,"Precinct Committeeman D G 105 - R","No choices defined"
1459,"Precinct Committeeman LSL 008 - R","No choices defined"
1460,"Precinct Committeeman D G 013 - D","No choices defined"
1461,"Precinct Committeeman LSL 009 - D","No choices defined"
1462,"Precinct Committeeman NAP 007 - D","No choices defined"
1463,"Precinct Committeeman LSL 036 - D","No choices defined"
1464,"Precinct Committeeman D G 089 - D","No choices defined"
1465,"State Senator 42nd Legislative District - R*","No choices defined"
1466,"Precinct Committeeman D G 069 - D","No choices defined"
1467,"Precinct Committeeman D G 019 - D","No choices defined"
1468,"Precinct Committeeman D G 029 - D","No choices defined"
1469,"Precinct Committeeman NAP 003 - R","No choices defined"
1470,"Precinct Committeeman NAP 063 - R","No choices defined"
1471,"Representative General Assembly 48th District - D","No choices defined"
1472,"Precinct Committeeman LSL 005 - R","No choices defined"
1473,"Precinct Committeeman D G 006 - D","No choices defined"
1474,"Precinct Committeeman D G 056 - D","No choices defined"
1475,"Precinct Committeeman LSL 006 - D","No choices defined"
1476,"State Senator 39th Legislative District - R*","No choices defined"
1477,"Precinct Committeeman NAP 034 - D","No choices defined"
1478,"Precinct Committeeman NAP 064 - D","No choices defined"
1479,"Precinct Committeeman NAP 004 - D","No choices defined"
1480,"Precinct Committeeman NAP 024 - D","No choices defined"
1481,"Precinct Committeeman D G 128 - R","No choices defined"
1482,"Precinct Committeeman YRK 040 - R","No choices defined"
1483,"Precinct Committeeman LSL 011 - D","No choices defined"
1484,"Precinct Committeeman LSL 001 - D","No choices defined"
1485,"Precinct Committeeman NAP 039 - D","No choices defined"
1486,"Precinct Committeeman NAP 069 - D","No choices defined"
1487,"Precinct Committeeman NAP 059 - D","No choices defined"
1488,"Precinct Committeeman NAP 029 - D","No choices defined"
1489,"Precinct Committeeman NAP 019 - D","No choices defined"
1490,"County Board Member District 1, 4 Year Term - D","No choices defined"
1491,"Precinct Committeeman D G 112 - R","No choices defined"
1492,"Precinct Committeeman WNF 033 - R","No choices defined"
1493,"Precinct Committeeman WNF 003 - R","No choices defined"
1494,"Precinct Committeeman WNF 013 - R","No choices defined"
1495,"Precinct Committeeman D G 077 - D","No choices defined"
1496,"Precinct Committeeman D G 113 - R","No choices defined"
1497,"Kane County Regional Superintendent of Schools - D*","No choices defined"
1498,"Democratic State Central Committeewoman, 14th Congressional District - D*","No choices defined"
1499,"Precinct Committeeman LSL 008 - D","No choices defined"
1500,"Precinct Committeeman NAP 046 - D","No choices defined"
1501,"Precinct Committeeman NAP 036 - D","No choices defined"
1502,"Precinct Committeeman NAP 066 - D","No choices defined"
1503,"Precinct Committeeman NAP 056 - D","No choices defined"
1504,"Precinct Committeeman D G 116 - D","No choices defined"
1505,"Precinct Committeeman NAP 026 - D","No choices defined"
1506,"Precinct Committeeman NAP 016 - D","No choices defined"
1507,"Precinct Committeeman LSL 079 - D","No choices defined"
1508,"Precinct Committeeman YRK 022 - G","No choices defined"
1509,"DuPage County Forest Preserve Commissioner, District 3 - D","No choices defined"
1510,"Precinct Committeeman NAP 002 - R","No choices defined"
1511,"Precinct Committeeman NAP 052 - R","No choices defined"
1512,"Precinct Committeeman NAP 062 - R","No choices defined"
1513,"Precinct Committeeman NAP 032 - R","No choices defined"
1514,"Precinct Committeeman NAP 042 - R","No choices defined"
1515,"Precinct Committeeman LSL 004 - R","No choices defined"
1516,"Precinct Committeeman LSL 005 - D","No choices defined"
1517,"Precinct Committeeman NAP 043 - D","No choices defined"
1518,"County Board Member District 5, 4 Year Term - D","No choices defined"
1519,"Precinct Committeeman NAP 063 - D","No choices defined"
1520,"Precinct Committeeman NAP 053 - D","No choices defined"
1521,"Precinct Committeeman LSL 015 - D","No choices defined"
1522,"Representative General Assembly 42nd District - D","No choices defined"
1523,"Precinct Committeeman YRK 097 - D","No choices defined"
1524,"Precinct Committeeman D G 012 - D","No choices defined"
1525,"Representative General Assembly 77th District - R*","No choices defined"
1526,"Precinct Committeeman YRK 031 - D","No choices defined"
1527,"Precinct Committeeman WNF 034 - R","No choices defined"
1528,"Precinct Committeeman WNF 004 - R","No choices defined"
1529,"Precinct Committeeman D G 133 - R","No choices defined"
1530,"State Senator 21st Legislative District - D*","No choices defined"
1531,"Precinct Committeeman MLT 047 - D","No choices defined"
1532,"Precinct Committeeman MLT 037 - D","No choices defined"
1533,"Precinct Committeeman MLT 007 - D","No choices defined"
1534,"Precinct Committeeman MLT 027 - D","No choices defined"
1535,"Precinct Committeeman MLT 017 - D","No choices defined"
1536,"Precinct Committeeman WNF 013 - D","No choices defined"
1537,"Precinct Committeeman WNF 003 - D","No choices defined"
1538,"Precinct Committeeman WNF 033 - D","No choices defined"
1539,"Precinct Committeeman WNF 023 - D","No choices defined"
1540,"Precinct Committeeman D G 122 - D","No choices defined"
1541,"County Board Chairman - D","No choices defined"
1542,"Precinct Committeeman LSL 004 - D","No choices defined"
1543,"Precinct Committeeman NAP 022 - D","No choices defined"
1544,"Precinct Committeeman D G 107 - D","No choices defined"
1545,"Precinct Committeeman YRK 092 - G","No choices defined"
1546,"Judge of the Appellate Court, 2nd Judicial District - D (Bowman)","No choices defined"
1547,"Precinct Committeeman D G 114 - D","No choices defined"
1548,"Representative General Assembly 81st District - D*","No choices defined"
1549,"Precinct Committeeman WNF 027 - R","No choices defined"
1550,"Precinct Committeeman LSL 097 - R","No choices defined"
1551,"Precinct Committeeman MLT 048 - D","No choices defined"
1552,"Precinct Committeeman MLT 008 - D","No choices defined"
1553,"Precinct Committeeman MLT 028 - D","No choices defined"
1554,"Precinct Committeeman MLT 018 - D","No choices defined"
1555,"Precinct Committeeman WNF 004 - D","No choices defined"
1556,"Precinct Committeeman WNF 034 - D","No choices defined"
1557,"Precinct Committeeman WNF 024 - D","No choices defined"
1558,"Representative General Assembly 85th District - R*","No choices defined"
1559,"Precinct Committeeman YRK 007 - G","No choices defined"
1560,"Representative General Assembly 47th District - D*","No choices defined"
1561,"Precinct Committeeman MLT 046 - D","No choices defined"
1562,"Representative General Assembly 82nd District - D*","No choices defined"
1563,"Precinct Committeeman YRK 060 - G","No choices defined"
1564,"Precinct Committeeman BLM 048 - R","No choices defined"
1565,"Precinct Committeeman BLM 069 - R","No choices defined"
1566,"Precinct Committeeman WNF 015 - R","No choices defined"
1567,"Precinct Committeeman WNF 025 - R","No choices defined"
1568,"Precinct Committeeman BLM 037 - D","No choices defined"
1569,"Precinct Committeeman BLM 007 - D","No choices defined"
1570,"Precinct Committeeman BLM 027 - D","No choices defined"
1571,"Precinct Committeeman BLM 017 - D","No choices defined"
1572,"Precinct Committeeman WYN 018 - D","No choices defined"
1573,"Precinct Committeeman WYN 008 - D","No choices defined"
1574,"Precinct Committeeman WYN 028 - D","No choices defined"
1575,"Precinct Committeeman MLT 036 - D","No choices defined"
1576,"Precinct Committeeman D G 128 - D","No choices defined"
1577,"Precinct Committeeman WNF 028 - R","No choices defined"
1578,"Precinct Committeeman WNF 008 - R","No choices defined"
1579,"Precinct Committeeman MLT 022 - R","No choices defined"
1580,"Precinct Committeeman MLT 032 - R","No choices defined"
1581,"Precinct Committeeman LSL 095 - D","No choices defined"
1582,"Precinct Committeeman LSL 042 - R","No choices defined"
1583,"Precinct Committeeman LSL 032 - R","No choices defined"
1584,"Precinct Committeeman LSL 082 - R","No choices defined"
1585,"Precinct Committeeman LSL 092 - R","No choices defined"
1586,"Precinct Committeeman LSL 072 - R","No choices defined"
1587,"Precinct Committeeman MLT 041 - D","No choices defined"
1588,"Precinct Committeeman MLT 031 - D","No choices defined"
1589,"Precinct Committeeman MLT 001 - D","No choices defined"
1590,"Precinct Committeeman WNF 037 - D","No choices defined"
1591,"Precinct Committeeman MLT 021 - D","No choices defined"
1592,"Precinct Committeeman WNF 007 - D","No choices defined"
